id,uuid,observed_on_string,observed_on,time_observed_at,time_zone,user_id,user_login,user_name,created_at,updated_at,quality_grade,license,url,image_url,sound_url,tag_list,description,num_identification_agreements,num_identification_disagreements,captive_cultivated,oauth_application_id,place_guess,latitude,longitude,positional_accuracy,private_place_guess,private_latitude,private_longitude,public_positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id,taxon_kingdom_name,taxon_phylum_name,taxon_class_name,taxon_order_name,taxon_family_name,taxon_subfamily_name,taxon_tribe_name,taxon_genus_name,taxon_species_name
386424751,26a3b3d0-86a4-4f56-828a-760d0d657874,2026-07-29 19:08:12,2026-07-29,2026-07-30 00:08:12 UTC,Central Time (US & Canada),9643869,zack96679,Zack Stout,2026-07-30 00:10:40 UTC,2026-07-30 00:10:40 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/386424751,https://inaturalist-open-data.s3.amazonaws.com/photos/707522166/medium.jpg,,"",,0,0,false,843,"Johnson St NE, Minneapolis, MN, US",44.9955673239,-93.2345648834,34420,,,,34420,,,false,,,,Agapostemon sericeus,Silky Striped Sweat Bee,Insecta,154682,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,Halictinae,Halictini,Agapostemon,Agapostemon sericeus
386424772,9c8a8dba-43d3-4613-9164-8fb0919de807,2026-07-29 17:11:55,2026-07-29,2026-07-29 22:11:55 UTC,Central Time (US & Canada),9643869,zack96679,Zack Stout,2026-07-30 00:10:46 UTC,2026-07-30 00:10:47 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/386424772,https://inaturalist-open-data.s3.amazonaws.com/photos/707522209/medium.jpg,,"",,0,0,false,843,"Summer St NE, Minneapolis, MN, US",44.9983213638,-93.2434594173,29269,,,,29269,,,false,,,,Hylaeus leptocephalus,Slender-faced Masked Bee,Insecta,199050,Animalia,Arthropoda,Insecta,Hymenoptera,Colletidae,Hylaeinae,,Hylaeus,Hylaeus leptocephalus
386998073,748a7db7-7a07-41b7-bff7-15374c320a85,2026-07-29 19:19:28,2026-07-29,2026-07-30 00:19:28 UTC,Central Time (US & Canada),9643869,zack96679,Zack Stout,2026-07-31 21:29:36 UTC,2026-08-08 01:52:57 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/386998073,https://inaturalist-open-data.s3.amazonaws.com/photos/712902560/medium.jpg,,"",,1,0,false,843,"Buchanan St NE, Minneapolis, MN, US",44.9971656917,-93.2402027109,10,,,,10,,,false,,,common ragweed,Ambrosia artemisiifolia,common ragweed,Plantae,53587,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Asteroideae,Heliantheae,Ambrosia,Ambrosia artemisiifolia
388779367,d2cd89ca-6a87-489c-a599-86fe8bd20671,2026-08-06 08:57:31,2026-08-06,2026-08-06 15:57:31 UTC,Pacific Time (US & Canada),9643869,zack96679,Zack Stout,2026-08-06 16:02:35 UTC,2026-08-09 20:00:36 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/388779367,https://inaturalist-open-data.s3.amazonaws.com/photos/713996107/medium.jpg,,"",,2,0,false,843,"SE Powell Blvd, Portland, OR, US",45.4976063953,-122.6221158708,7123,,,,7123,,,false,,,Western Honey Bee,Apis mellifera,Western Honey Bee,Insecta,47219,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Apinae,Apini,Apis,Apis mellifera
388908880,0565c91b-ae97-451c-9138-a766451b0cab,2026-08-06 16:42:54,2026-08-06,2026-08-06 23:42:54 UTC,Pacific Time (US & Canada),9643869,zack96679,Zack Stout,2026-08-07 01:00:29 UTC,2026-08-12 20:03:26 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/388908880,https://inaturalist-open-data.s3.amazonaws.com/photos/715724292/medium.jpg,,"",,1,0,false,843,"SE Kelly St, Portland, OR, US",45.4998348531,-122.6147622054,20707,,,,20707,,,false,,,Cross Orbweaver,Araneus diadematus,Cross Orbweaver,Arachnida,52628,Animalia,Arthropoda,Arachnida,Araneae,Araneidae,Araneinae,,Araneus,Araneus diadematus
388909059,91047667-2def-4620-8bee-94f823cc86ae,2026-08-06 15:29:58,2026-08-06,2026-08-06 22:29:58 UTC,Pacific Time (US & Canada),9643869,zack96679,Zack Stout,2026-08-07 01:01:11 UTC,2026-08-07 20:32:00 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/388909059,https://inaturalist-open-data.s3.amazonaws.com/photos/712342617/medium.jpg,,"",,1,0,false,843,"SE 56th Ave, Portland, OR, US",45.4926537399,-122.6057932047,22848,,,,22848,,,false,,,California Pyrausta Moth,Pyrausta californicalis,California Pyrausta Moth,Insecta,243984,Animalia,Arthropoda,Insecta,Lepidoptera,Crambidae,Pyraustinae,Pyraustini,Pyrausta,Pyrausta californicalis
389203464,dd7bf3a9-e730-4641-84b3-f066cc84f70f,2026-08-07 18:16:38,2026-08-07,2026-08-08 01:16:38 UTC,Pacific Time (US & Canada),9643869,zack96679,Zack Stout,2026-08-08 01:21:16 UTC,2026-08-12 20:03:13 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/389203464,https://inaturalist-open-data.s3.amazonaws.com/photos/715724181/medium.jpg,,"",,1,0,false,843,"CR-115B, Winchester, OR, US",43.2836006229,-123.3466300278,10651,,,,10651,,,false,,,European Woolcarder Bee,Anthidium manicatum,European Woolcarder Bee,Insecta,62453,Animalia,Arthropoda,Insecta,Hymenoptera,Megachilidae,Megachilinae,Anthidiini,Anthidium,Anthidium manicatum
389209155,6112e6a9-3662-47f7-9a3c-8fe0eb6ef769,2026-08-07 13:44:22,2026-08-07,2026-08-07 20:44:22 UTC,Pacific Time (US & Canada),9643869,zack96679,Zack Stout,2026-08-08 01:52:41 UTC,2026-08-12 20:15:47 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/389209155,https://inaturalist-open-data.s3.amazonaws.com/photos/712902482/medium.jpg,,"",,1,0,false,843,"SE Division St, Portland, OR, US",45.5055841836,-122.5879139806,32256,,,,32256,,,false,,,Furrow Bees,Halictus,Furrow Bees,Insecta,57677,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,Halictinae,Halictini,Halictus,
389209212,092ae876-e5b3-4bc5-9821-404c986a8027,2026-08-06 09:00:11,2026-08-06,2026-08-06 16:00:11 UTC,Pacific Time (US & Canada),9643869,zack96679,Zack Stout,2026-08-08 01:53:03 UTC,2026-08-12 20:15:05 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/389209212,https://inaturalist-open-data.s3.amazonaws.com/photos/713996088/medium.jpg,,"",,2,0,false,843,"SW 5th Ave, Portland, OR, US",45.5129662122,-122.6797026301,37839,,,,37839,,,false,,,Western Honey Bee,Apis mellifera,Western Honey Bee,Insecta,47219,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Apinae,Apini,Apis,Apis mellifera
389227833,8f5e298b-0f6f-4767-b2ef-5ec17c8b24a9,2026-08-07 20:43:20,2026-08-07,2026-08-08 03:43:20 UTC,Pacific Time (US & Canada),9643869,zack96679,Zack Stout,2026-08-08 03:43:32 UTC,2026-08-09 14:46:42 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/389227833,https://inaturalist-open-data.s3.amazonaws.com/photos/712940473/medium.jpg,,"",,1,0,false,843,"Stewart Park Dr, Roseburg, OR, US",43.2163074664,-123.3724124998,4,,,,4,,open,false,,,purple loosestrife,Lythrum salicaria,purple loosestrife,Plantae,61321,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Lythraceae,,,Lythrum,Lythrum salicaria
389516455,926a3da0-c958-49a2-9f91-c79b3fdf1130,2026-08-08 18:11:58,2026-08-08,2026-08-09 01:11:58 UTC,Pacific Time (US & Canada),9643869,zack96679,Zack Stout,2026-08-09 01:12:11 UTC,2026-08-09 01:12:12 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/389516455,https://inaturalist-open-data.s3.amazonaws.com/photos/713496944/medium.jpg,,"",,0,0,false,843,"S Main St, Canyonville, OR, US",42.9251061527,-123.2775282342,43,,,,43,,,false,,,,Aesculus,buckeyes and horse-chestnuts,Plantae,53350,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Sapindaceae,,,Aesculus,
389769772,c65224a3-d5a7-4927-9d9e-fe522332267b,2026-08-09 12:45:54,2026-08-09,2026-08-09 19:45:54 UTC,Pacific Time (US & Canada),9643869,zack96679,Zack Stout,2026-08-09 19:47:26 UTC,2026-08-09 20:53:22 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/389769772,https://inaturalist-open-data.s3.amazonaws.com/photos/713987291/medium.jpg,,"",,1,0,false,843,"Woodland Park Rd, Grants Pass, OR, US",42.3933432773,-123.4306792616,25158,,,,25158,,open,false,,,Hairy Woodpecker,Leuconotopicus villosus,Hairy Woodpecker,Aves,1651487,Animalia,Chordata,Aves,Piciformes,Picidae,Picinae,Melanerpini,Leuconotopicus,Leuconotopicus villosus
389769961,db11b443-a774-4e73-9a4a-9b55607a525b,2026-08-09 11:43:44,2026-08-09,2026-08-09 18:43:44 UTC,Pacific Time (US & Canada),9643869,zack96679,Zack Stout,2026-08-09 19:47:55 UTC,2026-08-21 01:32:01 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/389769961,https://inaturalist-open-data.s3.amazonaws.com/photos/713987616/medium.jpg,,"",,2,0,false,843,"Jerome Prairie Rd, Grants Pass, OR, US",42.3895439143,-123.4349583022,41476,,,,41476,,,false,,,Dianthidium,Dianthidium,,Insecta,699096,Animalia,Arthropoda,Insecta,Hymenoptera,Megachilidae,Megachilinae,Anthidiini,Dianthidium,
389770121,4fc34cd7-cf86-4bb9-9607-acdff79e00c4,2026-08-09 09:46:40,2026-08-09,2026-08-09 16:46:40 UTC,Pacific Time (US & Canada),9643869,zack96679,Zack Stout,2026-08-09 19:48:21 UTC,2026-08-09 21:30:15 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/389770121,https://inaturalist-open-data.s3.amazonaws.com/photos/713987920/medium.jpg,,"",,1,0,false,843,"Jerome Prairie Rd, Grants Pass, OR, US",42.3879087176,-123.4267869968,39799,,,,39799,,open,false,,,Hairy Woodpecker,Leuconotopicus villosus,Hairy Woodpecker,Aves,1651487,Animalia,Chordata,Aves,Piciformes,Picidae,Picinae,Melanerpini,Leuconotopicus,Leuconotopicus villosus
389773882,b9917f83-19a1-4b03-a9c2-8ac4e3f4b9cb,2026-08-09 11:44:08,2026-08-09,2026-08-09 18:44:08 UTC,Pacific Time (US & Canada),9643869,zack96679,Zack Stout,2026-08-09 19:59:57 UTC,2026-08-09 19:59:58 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/389773882,https://inaturalist-open-data.s3.amazonaws.com/photos/713995702/medium.jpg,,"",,0,0,false,843,"Sleepy Hollow Loop, Grants Pass, OR, US",42.3833399832,-123.4379047169,43592,,,,43592,,,false,,,,Neomochtherus willistoni,Williston Bladetail,Insecta,555896,Animalia,Arthropoda,Insecta,Diptera,Asilidae,Asilinae,Neomochtherini,Neomochtherus,Neomochtherus willistoni
389773914,ec78a0ed-9bb6-44c9-9d05-31fce0a77b47,2026-08-08 13:18:14,2026-08-08,2026-08-08 20:18:14 UTC,Pacific Time (US & Canada),9643869,zack96679,Zack Stout,2026-08-09 20:00:03 UTC,2026-08-09 20:00:04 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/389773914,https://inaturalist-open-data.s3.amazonaws.com/photos/713995786/medium.jpg,,"",,0,0,false,843,"Idleyld Park, OR, US",43.1338928559,-122.1007588311,65767,,,,65767,,,false,,,,Aulacus,,Insecta,476075,Animalia,Arthropoda,Insecta,Hymenoptera,Aulacidae,,,Aulacus,
389773926,d1935640-8d7d-4415-9533-06302a7dfbe9,2026-08-06 11:26:58,2026-08-06,2026-08-06 18:26:58 UTC,Pacific Time (US & Canada),9643869,zack96679,Zack Stout,2026-08-09 20:00:06 UTC,2026-08-09 20:00:07 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/389773926,https://inaturalist-open-data.s3.amazonaws.com/photos/713995816/medium.jpg,,"",,0,0,false,843,"SE Windsor Ct, Portland, OR, US",45.5044313224,-122.599238598,26434,,,,26434,,,false,,,,Albizia julibrissin,Persian silk tree,Plantae,47443,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Mimosoideae,Ingeae,Albizia,Albizia julibrissin
389773938,faaa4891-a2c3-43fe-841d-35c8cf5fc94a,2026-08-06 12:31:41,2026-08-06,2026-08-06 19:31:41 UTC,Pacific Time (US & Canada),9643869,zack96679,Zack Stout,2026-08-09 20:00:09 UTC,2026-08-09 20:00:10 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/389773938,https://inaturalist-open-data.s3.amazonaws.com/photos/713995847/medium.jpg,,"",,0,0,false,843,"SE Francis St, Portland, OR, US",45.4949750535,-122.6040425646,28052,,,,28052,,,false,,,,Eristalis arbustorum,Eurasian Drone Fly,Insecta,320786,Animalia,Arthropoda,Insecta,Diptera,Syrphidae,Eristalinae,Eristalini,Eristalis,Eristalis arbustorum
389773954,d2fbe930-3f75-4492-b879-17dbd1813fc5,2026-08-06 12:32:49,2026-08-06,2026-08-06 19:32:49 UTC,Pacific Time (US & Canada),9643869,zack96679,Zack Stout,2026-08-09 20:00:12 UTC,2026-08-09 20:58:43 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/389773954,https://inaturalist-open-data.s3.amazonaws.com/photos/713995877/medium.jpg,,"",,1,0,false,843,"SE Rhone St, Portland, OR, US",45.4962590695,-122.6063627643,19995,,,,19995,,,false,,,Western Honey Bee,Apis mellifera,Western Honey Bee,Insecta,47219,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Apinae,Apini,Apis,Apis mellifera
389773968,ee906f62-2f18-421e-b92f-e556033ec22c,2026-08-06 12:36:13,2026-08-06,2026-08-06 19:36:13 UTC,Pacific Time (US & Canada),9643869,zack96679,Zack Stout,2026-08-09 20:00:14 UTC,2026-08-09 20:00:15 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/389773968,https://inaturalist-open-data.s3.amazonaws.com/photos/713995897/medium.jpg,,"",,0,0,false,843,"SE Woodward St, Portland, OR, US",45.5014847966,-122.6032320636,20920,,,,20920,,open,false,,,,Bombus vosnesenskii,Yellow-faced Bumble Bee,Insecta,57689,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Apinae,Bombini,Bombus,Bombus vosnesenskii
389773995,7ad1b781-f8af-49d9-a992-457180a0d916,2026-08-06 13:24:18,2026-08-06,2026-08-06 20:24:18 UTC,Pacific Time (US & Canada),9643869,zack96679,Zack Stout,2026-08-09 20:00:19 UTC,2026-08-09 20:00:20 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/389773995,https://inaturalist-open-data.s3.amazonaws.com/photos/713995946/medium.jpg,,"",,0,0,false,843,"SE Powell Blvd, Portland, OR, US",45.4974992671,-122.5943251976,25439,,,,25439,,,false,,,,Araneus diadematus,Cross Orbweaver,Arachnida,52628,Animalia,Arthropoda,Arachnida,Araneae,Araneidae,Araneinae,,Araneus,Araneus diadematus
389774001,61d63a06-3eb4-4990-a378-df076ff19d8e,2026-08-06 13:25:07,2026-08-06,2026-08-06 20:25:07 UTC,Pacific Time (US & Canada),9643869,zack96679,Zack Stout,2026-08-09 20:00:21 UTC,2026-08-12 20:14:40 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/389774001,https://inaturalist-open-data.s3.amazonaws.com/photos/713995959/medium.jpg,,"",,1,0,false,843,"SE Foster Rd, Portland, OR, US",45.495426105,-122.6086218564,22860,,,,22860,,,false,,,Four-spurred Assassin Bug,Zelus tetracanthus,Four-spurred Assassin Bug,Insecta,334038,Animalia,Arthropoda,Insecta,Hemiptera,Reduviidae,Harpactorinae,Harpactorini,Zelus,Zelus tetracanthus
389774017,7844f47b-809c-46a2-b998-96888a1c6b0c,2026-08-06 15:30:54,2026-08-06,2026-08-06 22:30:54 UTC,Pacific Time (US & Canada),9643869,zack96679,Zack Stout,2026-08-09 20:00:26 UTC,2026-08-09 20:55:17 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/389774017,https://inaturalist-open-data.s3.amazonaws.com/photos/713996008/medium.jpg,,"",,1,0,false,843,"SE 51st Ave, Portland, OR, US",45.4995744822,-122.6097305811,37260,,,,37260,,,false,,,Western Honey Bee,Apis mellifera,Western Honey Bee,Insecta,47219,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Apinae,Apini,Apis,Apis mellifera
389774018,f37562a8-15e5-4d58-a305-8f01989fbb5b,2026-08-06 14:19:10,2026-08-06,2026-08-06 21:19:10 UTC,Pacific Time (US & Canada),9643869,zack96679,Zack Stout,2026-08-09 20:00:26 UTC,2026-08-10 23:37:49 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/389774018,https://inaturalist-open-data.s3.amazonaws.com/photos/713996014/medium.jpg,,"",,1,0,false,843,"SE Bush St, Portland, OR, US",45.4957047868,-122.6062432069,10952,,,,10952,,,false,,,Rhododendron Leafhopper,Graphocephala fennahi,Rhododendron Leafhopper,Insecta,56918,Animalia,Arthropoda,Insecta,Hemiptera,Cicadellidae,Cicadellinae,Cicadellini,Graphocephala,Graphocephala fennahi
390467309,37cd54a9-aa85-4a12-bc29-011758c043c6,2026-08-11 20:08:19,2026-08-11,2026-08-12 03:08:19 UTC,Pacific Time (US & Canada),9643869,zack96679,Zack Stout,2026-08-12 03:08:30 UTC,2026-08-12 20:15:59 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/390467309,https://inaturalist-open-data.s3.amazonaws.com/photos/715364671/medium.jpg,,"",,1,0,false,843,"NW 54th St, Newport, OR, US",44.6769821483,-124.0622233824,8,,,,8,,,false,,,Giant Zigzag Montbretia,Crocosmia masoniorum × Crocosmia paniculata,Giant Zigzag Montbretia,Plantae,977901,Plantae,Tracheophyta,Liliopsida,Asparagales,Iridaceae,Crocoideae,Ixieae,Crocosmia,
390467475,4df565cf-d4a4-44da-abec-2b64840d576b,2026-08-11 20:09:17,2026-08-11,2026-08-12 03:09:17 UTC,Pacific Time (US & Canada),9643869,zack96679,Zack Stout,2026-08-12 03:09:28 UTC,2026-08-12 03:09:29 UTC,casual,CC-BY-NC,https://www.inaturalist.org/observations/390467475,https://inaturalist-open-data.s3.amazonaws.com/photos/715365136/medium.jpg,,"",,0,0,true,843,"NW 54th St, Newport, OR, US",44.6769525943,-124.062260634,3,,,,3,,,false,,,,Veronica speciosa,New Zealand hebe,Plantae,738802,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Plantaginaceae,,Veroniceae,Veronica,Veronica speciosa
390617356,97abdf12-edd2-4a1b-9943-e37dbb9945fd,2026-08-12 10:21:08,2026-08-12,2026-08-12 17:21:08 UTC,Pacific Time (US & Canada),9643869,zack96679,Zack Stout,2026-08-12 17:30:34 UTC,2026-08-12 20:03:53 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/390617356,https://inaturalist-open-data.s3.amazonaws.com/photos/715724514/medium.jpg,,"",,1,0,false,843,"Otter Crest Loop, Otter Rock, OR, US",44.7480317239,-124.0542628356,9496,,,,9496,,,false,,,Horned Nudibranch,Hermissenda crassicornis,Horned Nudibranch,Mollusca,495552,Animalia,Mollusca,Gastropoda,Nudibranchia,Myrrhinidae,,,Hermissenda,Hermissenda crassicornis
390655194,bb47e998-0750-4dbb-bd70-1df7f6d5e866,2026-08-12 10:23:58,2026-08-12,2026-08-12 17:23:58 UTC,Pacific Time (US & Canada),9643869,zack96679,Zack Stout,2026-08-12 20:01:43 UTC,2026-08-16 19:07:40 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/390655194,https://inaturalist-open-data.s3.amazonaws.com/photos/715723490/medium.jpg,,"",,2,0,false,843,"NW 59th St, Newport, OR, US",44.6799876398,-124.0652914814,18410,,,,18410,,,false,,,Greater Punctate Sedgesitter,Platycheirus stegnus,Greater Punctate Sedgesitter,Insecta,498410,Animalia,Arthropoda,Insecta,Diptera,Syrphidae,Syrphinae,Bacchini,Platycheirus,Platycheirus stegnus
390655242,968acdd9-c0a9-4f5e-8adc-460f0d4775ee,2026-08-12 10:19:32,2026-08-12,2026-08-12 17:19:32 UTC,Pacific Time (US & Canada),9643869,zack96679,Zack Stout,2026-08-12 20:01:50 UTC,2026-08-12 20:57:04 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/390655242,https://inaturalist-open-data.s3.amazonaws.com/photos/715723531/medium.jpg,,"",,1,0,false,843,"Third St, Otter Rock, OR, US",44.7486510232,-124.0622871876,9654,,,,9654,,,false,,,White-and-orange-tipped Nudibranch,Antiopella fusca,White-and-orange-tipped Nudibranch,Mollusca,886884,Animalia,Mollusca,Gastropoda,Nudibranchia,Janolidae,,,Antiopella,Antiopella fusca
390655533,9720f9b5-cd9a-43ea-b499-70fff5c0b22e,2026-08-12 09:03:44,2026-08-12,2026-08-12 16:03:44 UTC,Pacific Time (US & Canada),9643869,zack96679,Zack Stout,2026-08-12 20:02:48 UTC,2026-08-22 16:34:51 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/390655533,https://inaturalist-open-data.s3.amazonaws.com/photos/715723968/medium.jpg,,"",,4,0,false,843,"Sea Crest Dr, Otter Rock, OR, US",44.7538525442,-124.0601918565,10151,,,,10151,,open,false,,,Salmon Shark,Lamna ditropis,Salmon Shark,Animalia,62739,Animalia,Chordata,Chondrichthyes,Lamniformes,Lamnidae,,,Lamna,Lamna ditropis
390655560,b0bf02bd-33a9-4725-964f-b816dfe662fe,2026-08-12 08:48:29,2026-08-12,2026-08-12 15:48:29 UTC,Pacific Time (US & Canada),9643869,zack96679,Zack Stout,2026-08-12 20:02:55 UTC,2026-08-12 20:57:06 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/390655560,https://inaturalist-open-data.s3.amazonaws.com/photos/715724023/medium.jpg,,"",,1,0,false,843,"B Ave, Otter Rock, OR, US",44.7483509305,-124.0615835408,4326,,,,4326,,,false,,,Nanaimo Dorid,Acanthodoris nanaimoensis,Nanaimo Dorid,Mollusca,47476,Animalia,Mollusca,Gastropoda,Nudibranchia,Acanthodorididae,,,Acanthodoris,Acanthodoris nanaimoensis
390655598,9e850443-9b06-491d-afd9-f20a7a95975b,2026-08-12 08:43:08,2026-08-12,2026-08-12 15:43:08 UTC,Pacific Time (US & Canada),9643869,zack96679,Zack Stout,2026-08-12 20:03:01 UTC,2026-08-12 20:57:08 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/390655598,https://inaturalist-open-data.s3.amazonaws.com/photos/715724077/medium.jpg,,"",,1,0,false,843,"First St, Otter Rock, OR, US",44.7469210551,-124.0582213852,6674,,,,6674,,,false,,,White-lined Dirona,Dirona albolineata,White-lined Dirona,Mollusca,47477,Animalia,Mollusca,Gastropoda,Nudibranchia,Dironidae,,,Dirona,Dirona albolineata
390655683,d57ab7a6-f5e4-47f5-9ee5-aae7499e0296,2026-08-07 18:07:53,2026-08-07,2026-08-08 01:07:53 UTC,Pacific Time (US & Canada),9643869,zack96679,Zack Stout,2026-08-12 20:03:18 UTC,2026-08-13 03:05:25 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/390655683,https://inaturalist-open-data.s3.amazonaws.com/photos/715724218/medium.jpg,,"",,1,0,false,843,"Del Rio Rd, Roseburg, OR, US",43.2906053171,-123.355352769,32872,,,,32872,,,false,,,Cabbage White,Pieris rapae,Cabbage White,Insecta,55626,Animalia,Arthropoda,Insecta,Lepidoptera,Pieridae,Pierinae,Pierini,Pieris,Pieris rapae
390655715,b26b3aad-fd77-4f52-a89f-f4301d79a100,2026-08-06 12:36:44,2026-08-06,2026-08-06 19:36:44 UTC,Pacific Time (US & Canada),9643869,zack96679,Zack Stout,2026-08-12 20:03:30 UTC,2026-08-12 23:14:01 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/390655715,https://inaturalist-open-data.s3.amazonaws.com/photos/715724347/medium.jpg,,"",,1,0,false,843,"Portland, OR, US",45.4931094497,-122.5946854005,32281,,,,32281,,,false,,,Yellow-haired Sun Fly,Myathropa florea,Yellow-haired Sun Fly,Insecta,70211,Animalia,Arthropoda,Insecta,Diptera,Syrphidae,Eristalinae,Eristalini,Myathropa,Myathropa florea
390655749,63379893-83b9-42d9-92b5-47c8ba777b75,2026-08-06 14:12:07,2026-08-06,2026-08-06 21:12:07 UTC,Pacific Time (US & Canada),9643869,zack96679,Zack Stout,2026-08-12 20:03:41 UTC,2026-08-12 20:03:42 UTC,casual,CC-BY-NC,https://www.inaturalist.org/observations/390655749,https://inaturalist-open-data.s3.amazonaws.com/photos/715724413/medium.jpg,,"",,0,0,true,843,"NE Skidmore St, Portland, OR, US",45.5534321303,-122.5739723818,5,,,,5,,,false,,,,Sequoiadendron giganteum,giant sequoia,Plantae,59567,Plantae,Tracheophyta,Pinopsida,Pinales,Cupressaceae,Sequoioideae,,Sequoiadendron,Sequoiadendron giganteum
390655769,35a2fa53-81b1-4746-a5b3-8d1bec7261df,2026-08-12 10:15:42,2026-08-12,2026-08-12 17:15:42 UTC,Pacific Time (US & Canada),9643869,zack96679,Zack Stout,2026-08-12 20:03:47 UTC,2026-08-12 20:57:11 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/390655769,https://inaturalist-open-data.s3.amazonaws.com/photos/715724473/medium.jpg,,"",,1,0,false,843,"Third St, Otter Rock, OR, US",44.7481984051,-124.057841468,5224,,,,5224,,,false,,,White-and-orange-tipped Nudibranch,Antiopella fusca,White-and-orange-tipped Nudibranch,Mollusca,886884,Animalia,Mollusca,Gastropoda,Nudibranchia,Janolidae,,,Antiopella,Antiopella fusca
390656012,0adca36d-107f-44b8-b7d5-f17d5624dddb,2026-08-07 18:07:05,2026-08-07,2026-08-08 01:07:05 UTC,Pacific Time (US & Canada),9643869,zack96679,Zack Stout,2026-08-12 20:04:23 UTC,2026-08-13 02:54:36 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/390656012,https://inaturalist-open-data.s3.amazonaws.com/photos/715724734/medium.jpg,,"",,1,0,false,843,"Page Rd, Winchester, OR, US",43.2846096946,-123.3442744609,3328,,,,3328,,,false,,,Woodland Skipper,Ochlodes sylvanoides,Woodland Skipper,Insecta,59194,Animalia,Arthropoda,Insecta,Lepidoptera,Hesperiidae,Hesperiinae,Hesperiini,Ochlodes,Ochlodes sylvanoides
390656042,cddc4a59-e573-498e-844a-4058bc6e26f5,2026-08-08 15:05:49,2026-08-08,2026-08-08 22:05:49 UTC,Pacific Time (US & Canada),9643869,zack96679,Zack Stout,2026-08-12 20:04:30 UTC,2026-08-12 20:04:31 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/390656042,https://inaturalist-open-data.s3.amazonaws.com/photos/715724784/medium.jpg,,"",,0,0,false,843,"Idleyld Park, OR, US",43.2570647116,-122.3380625065,51166,,,,51166,,,false,,,,Pterygota,Winged and Once-winged Insects,Insecta,184884,Animalia,Arthropoda,Insecta,,,,,,
390656068,5e66abaa-92ee-4719-8041-27de5a3e1c7c,2026-08-08 14:07:42,2026-08-08,2026-08-08 21:07:42 UTC,Pacific Time (US & Canada),9643869,zack96679,Zack Stout,2026-08-12 20:04:37 UTC,2026-08-12 20:04:38 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/390656068,https://inaturalist-open-data.s3.amazonaws.com/photos/715724859/medium.jpg,,"",,0,0,false,843,"Idleyld Park, OR, US",43.1479835836,-122.3157832758,65940,,,,65940,,open,false,,,,Equisetum telmateia,great horsetail,Plantae,57030,Plantae,Tracheophyta,Polypodiopsida,Equisetales,Equisetaceae,,,Equisetum,Equisetum telmateia
